1116384561691999, -0.204251, -1.05641, 0.0649427, 0.0288796, 0.0577719, -0.0088017, 0.997873
1116384561692000, -0.205149, -1.05597, 0.0657021, 0.0287648, 0.0577553, -0.00941873, 0.997872
1116384642499938, -0.208891, -1.05314, 0.0750495, 0.0256434, 0.0574234, -0.0122155, 0.997946
1116384656387940, -0.206715, -1.05298, 0.0787689, 0.0239241, 0.0569323, -0.0112987, 0.998027
1116384670275739, -0.20318, -1.05339, 0.0802255, 0.0232697, 0.0563001, -0.00961564, 0.998096
1116384684164140, -0.200448, -1.05365, 0.0804234, 0.0231857, 0.0556418, -0.00828967, 0.998147
1116384698052040, -0.199755, -1.05402, 0.0787576, 0.0240031, 0.0547164, -0.00779267, 0.998183
1116384711939137, -0.199196, -1.05387, 0.0787959, 0.024132, 0.0546942, -0.00763372, 0.998182
1116384711939138, -0.199797, -1.05414, 0.0771217, 0.0251059, 0.0553794, -0.00795346, 0.998118
1116384739715340, -0.197815, -1.05444, 0.0770218, 0.0255678, 0.0557453, -0.00720038, 0.998092
1116384753604340, -0.195469, -1.05501, 0.0767678, 0.025928, 0.0561256, -0.00613037, 0.998068
1116384767491541, -0.191912, -1.05562, 0.0757938, 0.0264196, 0.0561123, -0.00445902, 0.998065
1116384781379440, -0.190719, -1.05605, 0.0736929, 0.0275503, 0.0560162, -0.00392656, 0.998042
1116384795268041, -0.191179, -1.05584, 0.0736862, 0.0277336, 0.0561141, -0.00433905, 0.99803
1116384809156338, -0.191873, -1.05557, 0.0731736, 0.028142, 0.0564818, -0.00493698, 0.997995
1116384823045041, -0.19329, -1.05563, 0.071675, 0.0289634, 0.0564575, -0.00577894, 0.997968
1116384836931739, -0.193591, -1.05545, 0.0723786, 0.0286783, 0.0567321, -0.00619443, 0.997958
1116384850819940, -0.193541, -1.05522, 0.0745899, 0.0277585, 0.0575257, -0.00657623, 0.997936
1116384864709240, -0.193054, -1.05498, 0.07786, 0.026327, 0.0585332, -0.00682083, 0.997915
1116384878597439, -0.193315, -1.05449, 0.0822716, 0.0243242, 0.0592219, -0.00734649, 0.997921
